datetime,temperature,humidity,pressure,altitude,wind_speed_km_h,wind_direction,gust,description,latitude,longitude
2021-12-13 23:00:07.311994,28.46,77.64,1011.62,13.61,4.64,N,9.82,overcast clouds,10.3,79.8
2021-12-14 00:00:07.324355,28.41,77.64,1011.06,18.24,4.65,N,9.9,overcast clouds,10.3,79.8
2021-12-14 01:00:07.313429,28.38,78.33,1010.46,23.22,4.85,N,10.06,overcast clouds,10.3,79.8
2021-12-14 02:00:07.311793,28.29,78.21,1010.03,26.86,4.87,N,9.8,overcast clouds,10.3,79.8
2021-12-14 03:00:07.366477,28.35,77.34,1009.65,29.98,4.62,N,9.14,overcast clouds,10.3,79.8
2021-12-14 04:00:07.323831,28.21,77.24,1009.56,30.73,4.55,N,8.9,overcast clouds,10.3,79.8
2021-12-14 05:00:07.339125,28.15,76.8,1009.87,28.18,4.47,N,8.51,overcast clouds,10.3,79.8
2021-12-14 06:00:07.435001,27.92,76.28,1010.28,24.73,4.48,N,8.72,overcast clouds,10.3,79.8
2021-12-14 07:00:08.951392,27.05,77.62,1011.15,17.48,4.74,N,8.46,overcast clouds,10.3,79.8
2021-12-14 08:00:07.347138,27.02,78.09,1012.11,9.54,5.43,N,7.84,overcast clouds,10.3,79.8
2021-12-14 09:00:07.353108,27.7,76.45,1012.35,7.52,5.43,N,6.94,overcast clouds,10.3,79.8
2021-12-14 10:00:06.816536,28.2,76.72,1012.35,7.46,5.58,N,6.88,overcast clouds,10.3,79.8
2021-12-14 11:00:07.378163,28.73,75.35,1011.79,12.19,5.64,NNE,6.78,overcast clouds,10.3,79.8
2021-12-14 12:00:08.840983,29.02,74.8,1010.8,20.44,5.52,NNE,6.7,broken clouds,10.3,79.8
2021-12-14 13:00:09.356675,29.31,71.82,1009.52,31.07,5.79,NE,6.96,broken clouds,10.3,79.8
2021-12-14 14:00:08.323344,28.14,78.82,1008.99,35.53,6.04,NE,6.86,broken clouds,10.3,79.8
2021-12-14 15:00:10.335623,29.14,77.22,1008.04,43.48,5.6,NE,7.21,overcast clouds,10.3,79.8
2021-12-14 16:00:11.525462,29.35,71.4,1007.99,43.92,5.49,NE,7.69,overcast clouds,10.3,79.8
2021-12-14 17:00:10.335893,28.99,71.71,1008.52,39.44,5.37,NE,8.83,overcast clouds,10.3,79.8
2021-12-14 18:00:10.914890,28.72,72.76,1009.12,34.46,4.41,NNE,8.8,overcast clouds,10.3,79.8
2021-12-14 19:00:11.626960,28.52,74.66,1010.21,25.32,4.31,NNE,9.06,overcast clouds,10.3,79.8
2021-12-14 20:00:07.359956,28.08,74.44,1011.15,17.49,4.38,NNE,9.49,overcast clouds,10.3,79.8
2021-12-14 21:00:07.393612,28.28,71.62,1011.8,12.08,4.89,NNE,10.2,overcast clouds,10.3,79.8
2021-12-14 22:00:07.315137,27.74,70.81,1012.25,8.36,5.16,NNE,10.28,overcast clouds,10.3,79.8
2021-12-14 23:00:07.311765,28.37,73.5,1011.99,10.48,5.12,N,10.13,overcast clouds,10.3,79.8
2021-12-15 00:00:07.321985,28.33,74.3,1011.7,12.93,4.99,N,9.92,overcast clouds,10.3,79.8
2021-12-15 01:00:07.314669,28.25,75.73,1011.29,16.31,5.08,N,9.97,overcast clouds,10.3,79.8
2021-12-15 02:00:07.704632,28.17,75.68,1010.67,21.52,5.23,N,10.04,overcast clouds,10.3,79.8
2021-12-15 03:00:08.502790,28.07,75.99,1010.23,25.19,5.14,N,10.04,overcast clouds,10.3,79.8
2021-12-15 04:00:08.815883,28.19,76.13,1010.0,27.12,4.97,N,9.94,overcast clouds,10.3,79.8
2021-12-15 05:00:07.739019,28.08,75.3,1010.37,23.98,5.06,N,10.08,overcast clouds,10.3,79.8
2021-12-15 06:00:08.330405,27.39,75.87,1010.78,20.56,5.18,N,10.08,overcast clouds,10.3,79.8
2021-12-15 07:00:08.831649,26.74,76.82,1011.29,16.33,5.18,N,10.08,overcast clouds,10.3,79.8
2021-12-15 08:00:10.503968,27.04,76.74,1012.04,10.06,6.59,N,9.61,overcast clouds,10.3,79.8
2021-12-15 09:00:11.217876,27.62,76.03,1012.6,5.45,6.73,NNE,8.67,overcast clouds,10.3,79.8
2021-12-15 10:00:09.914502,27.92,75.75,1012.6,5.44,6.65,NNE,8.13,overcast clouds,10.3,79.8
2021-12-15 11:00:10.897624,28.58,74.12,1012.18,8.95,6.57,NNE,7.6,overcast clouds,10.3,79.8
2021-12-15 12:00:10.327317,28.99,72.4,1011.48,14.75,6.94,NNE,8.13,overcast clouds,10.3,79.8
2021-12-15 13:00:14.502365,29.04,71.33,1010.48,23.07,7.17,NE,8.57,overcast clouds,10.3,79.8
2021-12-15 14:00:10.911058,29.17,70.22,1009.65,30.02,7.12,NE,8.55,overcast clouds,10.3,79.8
2021-12-15 15:00:04.362358,29.33,69.08,1008.95,35.86,7.12,NE,8.55,overcast clouds,10.3,79.8
